ip_block,owner
18.167.113.0/24,AWS - ap-east-1 ROUTE53_RESOLVER
13.230.21.128/26,AWS - ap-northeast-1 ROUTE53_RESOLVER
13.230.21.224/28,AWS - ap-northeast-1 ROUTE53_RESOLVER
13.230.21.240/28,AWS - ap-northeast-1 ROUTE53_RESOLVER
13.231.6.104/29,AWS - ap-northeast-1 ROUTE53_RESOLVER
13.231.6.112/28,AWS - ap-northeast-1 ROUTE53_RESOLVER
13.231.6.192/28,AWS - ap-northeast-1 ROUTE53_RESOLVER
13.231.6.208/29,AWS - ap-northeast-1 ROUTE53_RESOLVER
13.231.6.64/29,AWS - ap-northeast-1 ROUTE53_RESOLVER
13.231.6.72/29,AWS - ap-northeast-1 ROUTE53_RESOLVER
13.231.6.80/29,AWS - ap-northeast-1 ROUTE53_RESOLVER
13.231.6.88/29,AWS - ap-northeast-1 ROUTE53_RESOLVER
3.112.85.96/27,AWS - ap-northeast-1 ROUTE53_RESOLVER
3.112.96.0/26,AWS - ap-northeast-1 ROUTE53_RESOLVER
3.112.96.128/27,AWS - ap-northeast-1 ROUTE53_RESOLVER
3.112.96.64/26,AWS - ap-northeast-1 ROUTE53_RESOLVER
3.113.218.112/28,AWS - ap-northeast-1 ROUTE53_RESOLVER
3.113.218.128/27,AWS - ap-northeast-1 ROUTE53_RESOLVER
3.113.218.68/30,AWS - ap-northeast-1 ROUTE53_RESOLVER
3.113.218.72/30,AWS - ap-northeast-1 ROUTE53_RESOLVER
35.72.255.0/24,AWS - ap-northeast-1 ROUTE53_RESOLVER
35.72.36.192/27,AWS - ap-northeast-1 ROUTE53_RESOLVER
35.72.36.224/27,AWS - ap-northeast-1 ROUTE53_RESOLVER
35.72.37.0/25,AWS - ap-northeast-1 ROUTE53_RESOLVER
35.72.37.128/25,AWS - ap-northeast-1 ROUTE53_RESOLVER
35.73.0.0/22,AWS - ap-northeast-1 ROUTE53_RESOLVER
35.73.4.0/24,AWS - ap-northeast-1 ROUTE53_RESOLVER
35.73.8.0/22,AWS - ap-northeast-1 ROUTE53_RESOLVER
13.124.145.104/29,AWS - ap-northeast-2 ROUTE53_RESOLVER
13.124.145.112/29,AWS - ap-northeast-2 ROUTE53_RESOLVER
13.124.145.120/29,AWS - ap-northeast-2 ROUTE53_RESOLVER
13.124.145.24/29,AWS - ap-northeast-2 ROUTE53_RESOLVER
13.124.145.64/29,AWS - ap-northeast-2 ROUTE53_RESOLVER
13.124.145.72/29,AWS - ap-northeast-2 ROUTE53_RESOLVER
13.124.145.80/29,AWS - ap-northeast-2 ROUTE53_RESOLVER
13.124.145.88/29,AWS - ap-northeast-2 ROUTE53_RESOLVER
13.124.145.96/29,AWS - ap-northeast-2 ROUTE53_RESOLVER
13.209.1.0/29,AWS - ap-northeast-2 ROUTE53_RESOLVER
13.209.1.8/29,AWS - ap-northeast-2 ROUTE53_RESOLVER
13.209.1.96/27,AWS - ap-northeast-2 ROUTE53_RESOLVER
13.209.71.128/27,AWS - ap-northeast-2 ROUTE53_RESOLVER
13.209.71.224/27,AWS - ap-northeast-2 ROUTE53_RESOLVER
15.164.243.0/28,AWS - ap-northeast-2 ROUTE53_RESOLVER
3.34.89.64/26,AWS - ap-northeast-2 ROUTE53_RESOLVER
3.36.167.128/25,AWS - ap-northeast-2 ROUTE53_RESOLVER
3.36.190.0/23,AWS - ap-northeast-2 ROUTE53_RESOLVER
3.36.192.0/23,AWS - ap-northeast-2 ROUTE53_RESOLVER
3.36.194.0/23,AWS - ap-northeast-2 ROUTE53_RESOLVER
3.36.202.0/25,AWS - ap-northeast-2 ROUTE53_RESOLVER
3.36.3.160/28,AWS - ap-northeast-2 ROUTE53_RESOLVER
3.36.3.192/27,AWS - ap-northeast-2 ROUTE53_RESOLVER
3.36.3.224/27,AWS - ap-northeast-2 ROUTE53_RESOLVER
3.36.3.96/27,AWS - ap-northeast-2 ROUTE53_RESOLVER
13.208.131.0/29,AWS - ap-northeast-3 ROUTE53_RESOLVER
13.208.131.128/27,AWS - ap-northeast-3 ROUTE53_RESOLVER
13.208.131.16/29,AWS - ap-northeast-3 ROUTE53_RESOLVER
13.208.131.160/27,AWS - ap-northeast-3 ROUTE53_RESOLVER
13.208.131.192/27,AWS - ap-northeast-3 ROUTE53_RESOLVER
13.208.131.224/30,AWS - ap-northeast-3 ROUTE53_RESOLVER
13.208.131.228/30,AWS - ap-northeast-3 ROUTE53_RESOLVER
13.208.131.232/30,AWS - ap-northeast-3 ROUTE53_RESOLVER
13.208.131.24/29,AWS - ap-northeast-3 ROUTE53_RESOLVER
13.208.131.32/29,AWS - ap-northeast-3 ROUTE53_RESOLVER
13.208.131.40/29,AWS - ap-northeast-3 ROUTE53_RESOLVER
13.208.131.8/29,AWS - ap-northeast-3 ROUTE53_RESOLVER
13.208.177.224/27,AWS - ap-northeast-3 ROUTE53_RESOLVER
13.208.217.64/27,AWS - ap-northeast-3 ROUTE53_RESOLVER
13.208.217.96/27,AWS - ap-northeast-3 ROUTE53_RESOLVER
13.208.227.0/25,AWS - ap-northeast-3 ROUTE53_RESOLVER
13.208.227.128/25,AWS - ap-northeast-3 ROUTE53_RESOLVER
13.208.228.0/25,AWS - ap-northeast-3 ROUTE53_RESOLVER
13.208.33.16/29,AWS - ap-northeast-3 ROUTE53_RESOLVER
13.208.33.24/29,AWS - ap-northeast-3 ROUTE53_RESOLVER
13.208.33.8/29,AWS - ap-northeast-3 ROUTE53_RESOLVER
13.126.23.136/29,AWS - ap-south-1 ROUTE53_RESOLVER
13.126.23.144/29,AWS - ap-south-1 ROUTE53_RESOLVER
13.126.23.152/29,AWS - ap-south-1 ROUTE53_RESOLVER
13.126.23.160/27,AWS - ap-south-1 ROUTE53_RESOLVER
13.126.23.192/27,AWS - ap-south-1 ROUTE53_RESOLVER
13.127.70.128/29,AWS - ap-south-1 ROUTE53_RESOLVER
13.127.70.144/29,AWS - ap-south-1 ROUTE53_RESOLVER
13.127.70.152/29,AWS - ap-south-1 ROUTE53_RESOLVER
13.127.70.160/29,AWS - ap-south-1 ROUTE53_RESOLVER
13.233.177.32/27,AWS - ap-south-1 ROUTE53_RESOLVER
13.234.221.136/29,AWS - ap-south-1 ROUTE53_RESOLVER
13.235.197.96/27,AWS - ap-south-1 ROUTE53_RESOLVER
65.0.192.176/28,AWS - ap-south-1 ROUTE53_RESOLVER
65.0.192.224/27,AWS - ap-south-1 ROUTE53_RESOLVER
65.0.234.0/26,AWS - ap-south-1 ROUTE53_RESOLVER
65.1.170.0/23,AWS - ap-south-1 ROUTE53_RESOLVER
65.1.172.0/23,AWS - ap-south-1 ROUTE53_RESOLVER
65.1.174.0/23,AWS - ap-south-1 ROUTE53_RESOLVER
18.60.64.192/26,AWS - ap-south-2 ROUTE53_RESOLVER
18.60.68.0/26,AWS - ap-south-2 ROUTE53_RESOLVER
18.60.68.64/26,AWS - ap-south-2 ROUTE53_RESOLVER
13.212.209.128/26,AWS - ap-southeast-1 ROUTE53_RESOLVER
13.212.209.94/31,AWS - ap-southeast-1 ROUTE53_RESOLVER
13.212.209.96/27,AWS - ap-southeast-1 ROUTE53_RESOLVER
13.213.21.0/24,AWS - ap-southeast-1 ROUTE53_RESOLVER
13.213.22.0/23,AWS - ap-southeast-1 ROUTE53_RESOLVER
13.213.24.0/23,AWS - ap-southeast-1 ROUTE53_RESOLVER
13.229.187.192/27,AWS - ap-southeast-1 ROUTE53_RESOLVER
13.229.187.232/29,AWS - ap-southeast-1 ROUTE53_RESOLVER
13.250.186.0/29,AWS - ap-southeast-1 ROUTE53_RESOLVER
13.250.186.16/29,AWS - ap-southeast-1 ROUTE53_RESOLVER
13.250.186.192/29,AWS - ap-southeast-1 ROUTE53_RESOLVER
13.250.186.200/29,AWS - ap-southeast-1 ROUTE53_RESOLVER
13.250.186.208/29,AWS - ap-southeast-1 ROUTE53_RESOLVER
13.250.186.8/29,AWS - ap-southeast-1 ROUTE53_RESOLVER
18.136.1.192/27,AWS - ap-southeast-1 ROUTE53_RESOLVER
18.136.1.224/27,AWS - ap-southeast-1 ROUTE53_RESOLVER
18.139.204.176/28,AWS - ap-southeast-1 ROUTE53_RESOLVER
18.139.204.192/27,AWS - ap-southeast-1 ROUTE53_RESOLVER
18.140.177.0/26,AWS - ap-southeast-1 ROUTE53_RESOLVER
18.140.177.64/26,AWS - ap-southeast-1 ROUTE53_RESOLVER
3.0.5.224/27,AWS - ap-southeast-1 ROUTE53_RESOLVER
13.211.12.160/27,AWS - ap-southeast-2 ROUTE53_RESOLVER
13.211.12.192/29,AWS - ap-southeast-2 ROUTE53_RESOLVER
13.211.12.200/29,AWS - ap-southeast-2 ROUTE53_RESOLVER
13.211.12.208/29,AWS - ap-southeast-2 ROUTE53_RESOLVER
13.211.12.216/29,AWS - ap-southeast-2 ROUTE53_RESOLVER
13.211.12.248/29,AWS - ap-southeast-2 ROUTE53_RESOLVER
13.211.166.192/29,AWS - ap-southeast-2 ROUTE53_RESOLVER
13.211.166.200/29,AWS - ap-southeast-2 ROUTE53_RESOLVER
3.105.5.0/27,AWS - ap-southeast-2 ROUTE53_RESOLVER
3.105.5.32/27,AWS - ap-southeast-2 ROUTE53_RESOLVER
3.24.1.208/28,AWS - ap-southeast-2 ROUTE53_RESOLVER
3.26.58.224/27,AWS - ap-southeast-2 ROUTE53_RESOLVER
3.26.81.0/27,AWS - ap-southeast-2 ROUTE53_RESOLVER
3.26.81.32/27,AWS - ap-southeast-2 ROUTE53_RESOLVER
3.26.83.0/24,AWS - ap-southeast-2 ROUTE53_RESOLVER
3.26.84.0/23,AWS - ap-southeast-2 ROUTE53_RESOLVER
3.26.86.0/23,AWS - ap-southeast-2 ROUTE53_RESOLVER
108.136.122.0/26,AWS - ap-southeast-3 ROUTE53_RESOLVER
108.136.122.64/26,AWS - ap-southeast-3 ROUTE53_RESOLVER
108.136.38.192/26,AWS - ap-southeast-3 ROUTE53_RESOLVER
16.50.67.0/26,AWS - ap-southeast-4 ROUTE53_RESOLVER
16.50.67.128/26,AWS - ap-southeast-4 ROUTE53_RESOLVER
16.50.67.64/26,AWS - ap-southeast-4 ROUTE53_RESOLVER
15.222.16.32/27,AWS - ca-central-1 ROUTE53_RESOLVER
15.222.16.8/29,AWS - ca-central-1 ROUTE53_RESOLVER
15.222.43.64/26,AWS - ca-central-1 ROUTE53_RESOLVER
3.97.192.128/25,AWS - ca-central-1 ROUTE53_RESOLVER
3.97.217.0/24,AWS - ca-central-1 ROUTE53_RESOLVER
3.97.218.0/24,AWS - ca-central-1 ROUTE53_RESOLVER
3.97.219.0/24,AWS - ca-central-1 ROUTE53_RESOLVER
3.97.230.0/25,AWS - ca-central-1 ROUTE53_RESOLVER
3.97.99.128/27,AWS - ca-central-1 ROUTE53_RESOLVER
3.97.99.160/27,AWS - ca-central-1 ROUTE53_RESOLVER
3.97.99.64/28,AWS - ca-central-1 ROUTE53_RESOLVER
3.97.99.96/27,AWS - ca-central-1 ROUTE53_RESOLVER
35.182.14.208/29,AWS - ca-central-1 ROUTE53_RESOLVER
35.182.14.216/29,AWS - ca-central-1 ROUTE53_RESOLVER
35.183.38.0/27,AWS - ca-central-1 ROUTE53_RESOLVER
35.183.38.32/29,AWS - ca-central-1 ROUTE53_RESOLVER
35.183.38.40/29,AWS - ca-central-1 ROUTE53_RESOLVER
35.183.38.48/29,AWS - ca-central-1 ROUTE53_RESOLVER
35.183.38.56/29,AWS - ca-central-1 ROUTE53_RESOLVER
35.183.38.64/29,AWS - ca-central-1 ROUTE53_RESOLVER
99.79.20.192/27,AWS - ca-central-1 ROUTE53_RESOLVER
99.79.20.224/27,AWS - ca-central-1 ROUTE53_RESOLVER
18.196.161.0/27,AWS - eu-central-1 ROUTE53_RESOLVER
18.196.161.184/29,AWS - eu-central-1 ROUTE53_RESOLVER
18.196.161.192/29,AWS - eu-central-1 ROUTE53_RESOLVER
18.196.161.200/29,AWS - eu-central-1 ROUTE53_RESOLVER
18.196.161.32/27,AWS - eu-central-1 ROUTE53_RESOLVER
18.196.161.80/29,AWS - eu-central-1 ROUTE53_RESOLVER
18.196.161.88/29,AWS - eu-central-1 ROUTE53_RESOLVER
3.120.181.224/27,AWS - eu-central-1 ROUTE53_RESOLVER
3.123.44.0/27,AWS - eu-central-1 ROUTE53_RESOLVER
3.123.44.128/27,AWS - eu-central-1 ROUTE53_RESOLVER
3.123.44.160/27,AWS - eu-central-1 ROUTE53_RESOLVER
3.123.44.80/28,AWS - eu-central-1 ROUTE53_RESOLVER
3.123.44.96/27,AWS - eu-central-1 ROUTE53_RESOLVER
3.64.1.0/26,AWS - eu-central-1 ROUTE53_RESOLVER
3.64.1.128/26,AWS - eu-central-1 ROUTE53_RESOLVER
3.64.1.192/29,AWS - eu-central-1 ROUTE53_RESOLVER
3.64.1.200/29,AWS - eu-central-1 ROUTE53_RESOLVER
3.64.1.64/26,AWS - eu-central-1 ROUTE53_RESOLVER
3.65.124.0/22,AWS - eu-central-1 ROUTE53_RESOLVER
3.65.128.0/22,AWS - eu-central-1 ROUTE53_RESOLVER
3.65.132.0/22,AWS - eu-central-1 ROUTE53_RESOLVER
16.62.54.0/26,AWS - eu-central-2 ROUTE53_RESOLVER
16.62.54.64/26,AWS - eu-central-2 ROUTE53_RESOLVER
16.62.7.192/26,AWS - eu-central-2 ROUTE53_RESOLVER
13.48.4.128/28,AWS - eu-north-1 ROUTE53_RESOLVER
13.48.4.144/28,AWS - eu-north-1 ROUTE53_RESOLVER
13.48.4.160/28,AWS - eu-north-1 ROUTE53_RESOLVER
13.48.4.208/29,AWS - eu-north-1 ROUTE53_RESOLVER
13.48.4.216/29,AWS - eu-north-1 ROUTE53_RESOLVER
13.48.4.224/29,AWS - eu-north-1 ROUTE53_RESOLVER
13.49.253.224/27,AWS - eu-north-1 ROUTE53_RESOLVER
13.51.29.0/27,AWS - eu-north-1 ROUTE53_RESOLVER
13.51.29.32/27,AWS - eu-north-1 ROUTE53_RESOLVER
13.51.95.0/24,AWS - eu-north-1 ROUTE53_RESOLVER
13.51.96.0/24,AWS - eu-north-1 ROUTE53_RESOLVER
13.51.97.0/24,AWS - eu-north-1 ROUTE53_RESOLVER
13.53.63.128/27,AWS - eu-north-1 ROUTE53_RESOLVER
13.53.63.160/27,AWS - eu-north-1 ROUTE53_RESOLVER
13.53.63.192/27,AWS - eu-north-1 ROUTE53_RESOLVER
15.161.247.128/27,AWS - eu-south-1 ROUTE53_RESOLVER
15.161.247.64/27,AWS - eu-south-1 ROUTE53_RESOLVER
15.161.247.96/27,AWS - eu-south-1 ROUTE53_RESOLVER
15.161.66.0/26,AWS - eu-south-1 ROUTE53_RESOLVER
15.161.66.128/26,AWS - eu-south-1 ROUTE53_RESOLVER
15.161.66.64/26,AWS - eu-south-1 ROUTE53_RESOLVER
35.152.86.0/24,AWS - eu-south-1 ROUTE53_RESOLVER
35.152.87.0/24,AWS - eu-south-1 ROUTE53_RESOLVER
35.152.88.0/24,AWS - eu-south-1 ROUTE53_RESOLVER
18.100.64.128/26,AWS - eu-south-2 ROUTE53_RESOLVER
18.100.64.192/26,AWS - eu-south-2 ROUTE53_RESOLVER
18.100.65.0/26,AWS - eu-south-2 ROUTE53_RESOLVER
3.248.180.128/25,AWS - eu-west-1 ROUTE53_RESOLVER
3.248.180.40/29,AWS - eu-west-1 ROUTE53_RESOLVER
3.248.180.64/26,AWS - eu-west-1 ROUTE53_RESOLVER
3.248.186.0/27,AWS - eu-west-1 ROUTE53_RESOLVER
3.248.186.128/25,AWS - eu-west-1 ROUTE53_RESOLVER
3.248.186.32/27,AWS - eu-west-1 ROUTE53_RESOLVER
3.248.186.64/29,AWS - eu-west-1 ROUTE53_RESOLVER
3.248.216.32/27,AWS - eu-west-1 ROUTE53_RESOLVER
3.251.104.0/26,AWS - eu-west-1 ROUTE53_RESOLVER
3.251.104.128/25,AWS - eu-west-1 ROUTE53_RESOLVER
3.251.105.0/25,AWS - eu-west-1 ROUTE53_RESOLVER
3.251.105.128/25,AWS - eu-west-1 ROUTE53_RESOLVER
3.251.95.128/27,AWS - eu-west-1 ROUTE53_RESOLVER
3.251.95.96/27,AWS - eu-west-1 ROUTE53_RESOLVER
34.242.153.128/26,AWS - eu-west-1 ROUTE53_RESOLVER
34.242.153.224/28,AWS - eu-west-1 ROUTE53_RESOLVER
34.242.153.240/28,AWS - eu-west-1 ROUTE53_RESOLVER
34.245.205.128/28,AWS - eu-west-1 ROUTE53_RESOLVER
34.245.205.160/27,AWS - eu-west-1 ROUTE53_RESOLVER
34.245.205.96/27,AWS - eu-west-1 ROUTE53_RESOLVER
34.245.82.0/28,AWS - eu-west-1 ROUTE53_RESOLVER
34.245.82.16/28,AWS - eu-west-1 ROUTE53_RESOLVER
34.245.82.32/28,AWS - eu-west-1 ROUTE53_RESOLVER
34.245.82.48/28,AWS - eu-west-1 ROUTE53_RESOLVER
52.215.218.112/28,AWS - eu-west-1 ROUTE53_RESOLVER
52.215.218.64/28,AWS - eu-west-1 ROUTE53_RESOLVER
99.80.34.48/28,AWS - eu-west-1 ROUTE53_RESOLVER
99.80.34.64/26,AWS - eu-west-1 ROUTE53_RESOLVER
99.80.88.0/26,AWS - eu-west-1 ROUTE53_RESOLVER
99.80.88.64/26,AWS - eu-west-1 ROUTE53_RESOLVER
18.134.255.160/27,AWS - eu-west-2 ROUTE53_RESOLVER
18.134.255.192/27,AWS - eu-west-2 ROUTE53_RESOLVER
18.134.255.224/27,AWS - eu-west-2 ROUTE53_RESOLVER
18.135.226.192/26,AWS - eu-west-2 ROUTE53_RESOLVER
18.168.33.0/24,AWS - eu-west-2 ROUTE53_RESOLVER
18.168.34.0/23,AWS - eu-west-2 ROUTE53_RESOLVER
18.168.36.0/24,AWS - eu-west-2 ROUTE53_RESOLVER
18.168.37.0/27,AWS - eu-west-2 ROUTE53_RESOLVER
18.168.37.32/28,AWS - eu-west-2 ROUTE53_RESOLVER
18.168.37.48/30,AWS - eu-west-2 ROUTE53_RESOLVER
18.168.37.64/26,AWS - eu-west-2 ROUTE53_RESOLVER
3.8.37.96/27,AWS - eu-west-2 ROUTE53_RESOLVER
3.9.159.64/30,AWS - eu-west-2 ROUTE53_RESOLVER
3.9.159.68/30,AWS - eu-west-2 ROUTE53_RESOLVER
3.9.159.72/30,AWS - eu-west-2 ROUTE53_RESOLVER
3.9.41.0/27,AWS - eu-west-2 ROUTE53_RESOLVER
3.9.41.32/27,AWS - eu-west-2 ROUTE53_RESOLVER
3.9.41.64/27,AWS - eu-west-2 ROUTE53_RESOLVER
35.177.154.128/28,AWS - eu-west-2 ROUTE53_RESOLVER
35.177.154.144/28,AWS - eu-west-2 ROUTE53_RESOLVER
35.177.154.160/28,AWS - eu-west-2 ROUTE53_RESOLVER
35.177.154.176/29,AWS - eu-west-2 ROUTE53_RESOLVER
35.177.154.184/29,AWS - eu-west-2 ROUTE53_RESOLVER
35.177.154.192/29,AWS - eu-west-2 ROUTE53_RESOLVER
13.36.18.0/28,AWS - eu-west-3 ROUTE53_RESOLVER
13.36.18.32/27,AWS - eu-west-3 ROUTE53_RESOLVER
13.36.18.64/27,AWS - eu-west-3 ROUTE53_RESOLVER
13.36.76.0/24,AWS - eu-west-3 ROUTE53_RESOLVER
13.36.77.0/24,AWS - eu-west-3 ROUTE53_RESOLVER
13.36.78.0/24,AWS - eu-west-3 ROUTE53_RESOLVER
15.188.102.0/27,AWS - eu-west-3 ROUTE53_RESOLVER
35.180.1.16/29,AWS - eu-west-3 ROUTE53_RESOLVER
35.180.1.24/29,AWS - eu-west-3 ROUTE53_RESOLVER
35.180.1.32/29,AWS - eu-west-3 ROUTE53_RESOLVER
35.180.1.40/29,AWS - eu-west-3 ROUTE53_RESOLVER
35.180.1.48/29,AWS - eu-west-3 ROUTE53_RESOLVER
35.180.1.56/29,AWS - eu-west-3 ROUTE53_RESOLVER
35.180.1.8/29,AWS - eu-west-3 ROUTE53_RESOLVER
35.180.112.128/27,AWS - eu-west-3 ROUTE53_RESOLVER
35.180.112.160/27,AWS - eu-west-3 ROUTE53_RESOLVER
52.47.73.160/27,AWS - eu-west-3 ROUTE53_RESOLVER
51.16.96.192/26,AWS - il-central-1 ROUTE53_RESOLVER
51.16.97.0/26,AWS - il-central-1 ROUTE53_RESOLVER
51.16.97.64/26,AWS - il-central-1 ROUTE53_RESOLVER
3.28.63.128/26,AWS - me-central-1 ROUTE53_RESOLVER
3.28.63.192/26,AWS - me-central-1 ROUTE53_RESOLVER
3.28.65.0/26,AWS - me-central-1 ROUTE53_RESOLVER
15.184.125.0/26,AWS - me-south-1 ROUTE53_RESOLVER
15.184.125.128/26,AWS - me-south-1 ROUTE53_RESOLVER
15.184.125.64/26,AWS - me-south-1 ROUTE53_RESOLVER
15.184.70.200/29,AWS - me-south-1 ROUTE53_RESOLVER
15.184.70.224/29,AWS - me-south-1 ROUTE53_RESOLVER
15.185.33.32/27,AWS - me-south-1 ROUTE53_RESOLVER
15.185.33.64/27,AWS - me-south-1 ROUTE53_RESOLVER
15.185.33.96/27,AWS - me-south-1 ROUTE53_RESOLVER
157.175.102.128/27,AWS - me-south-1 ROUTE53_RESOLVER
157.175.102.160/27,AWS - me-south-1 ROUTE53_RESOLVER
157.175.102.96/27,AWS - me-south-1 ROUTE53_RESOLVER
15.228.104.0/24,AWS - sa-east-1 ROUTE53_RESOLVER
15.228.105.0/24,AWS - sa-east-1 ROUTE53_RESOLVER
15.228.106.0/24,AWS - sa-east-1 ROUTE53_RESOLVER
15.228.92.192/28,AWS - sa-east-1 ROUTE53_RESOLVER
15.228.92.208/28,AWS - sa-east-1 ROUTE53_RESOLVER
15.228.92.224/27,AWS - sa-east-1 ROUTE53_RESOLVER
18.228.1.0/29,AWS - sa-east-1 ROUTE53_RESOLVER
18.228.1.16/29,AWS - sa-east-1 ROUTE53_RESOLVER
18.228.1.8/29,AWS - sa-east-1 ROUTE53_RESOLVER
18.229.100.128/27,AWS - sa-east-1 ROUTE53_RESOLVER
18.229.100.160/27,AWS - sa-east-1 ROUTE53_RESOLVER
18.229.100.192/26,AWS - sa-east-1 ROUTE53_RESOLVER
18.229.37.0/27,AWS - sa-east-1 ROUTE53_RESOLVER
18.229.37.32/27,AWS - sa-east-1 ROUTE53_RESOLVER
18.229.70.96/27,AWS - sa-east-1 ROUTE53_RESOLVER
18.231.105.0/28,AWS - sa-east-1 ROUTE53_RESOLVER
18.231.105.128/27,AWS - sa-east-1 ROUTE53_RESOLVER
18.231.105.160/29,AWS - sa-east-1 ROUTE53_RESOLVER
18.231.105.168/29,AWS - sa-east-1 ROUTE53_RESOLVER
18.231.105.176/29,AWS - sa-east-1 ROUTE53_RESOLVER
18.231.105.184/29,AWS - sa-east-1 ROUTE53_RESOLVER
18.206.107.160/29,AWS - us-east-1 ROUTE53_RESOLVER
18.209.113.240/28,AWS - us-east-1 ROUTE53_RESOLVER
18.209.113.64/27,AWS - us-east-1 ROUTE53_RESOLVER
18.213.156.96/28,AWS - us-east-1 ROUTE53_RESOLVER
18.232.1.128/26,AWS - us-east-1 ROUTE53_RESOLVER
18.232.1.192/26,AWS - us-east-1 ROUTE53_RESOLVER
18.232.1.32/30,AWS - us-east-1 ROUTE53_RESOLVER
18.232.1.36/30,AWS - us-east-1 ROUTE53_RESOLVER
18.232.1.40/30,AWS - us-east-1 ROUTE53_RESOLVER
18.232.1.44/30,AWS - us-east-1 ROUTE53_RESOLVER
18.232.1.48/28,AWS - us-east-1 ROUTE53_RESOLVER
18.232.1.64/26,AWS - us-east-1 ROUTE53_RESOLVER
3.208.72.176/28,AWS - us-east-1 ROUTE53_RESOLVER
3.209.202.48/28,AWS - us-east-1 ROUTE53_RESOLVER
3.209.83.0/27,AWS - us-east-1 ROUTE53_RESOLVER
3.209.83.144/28,AWS - us-east-1 ROUTE53_RESOLVER
3.209.83.160/27,AWS - us-east-1 ROUTE53_RESOLVER
3.209.83.192/26,AWS - us-east-1 ROUTE53_RESOLVER
3.209.83.32/27,AWS - us-east-1 ROUTE53_RESOLVER
3.209.83.64/27,AWS - us-east-1 ROUTE53_RESOLVER
3.209.83.96/27,AWS - us-east-1 ROUTE53_RESOLVER
3.209.84.0/25,AWS - us-east-1 ROUTE53_RESOLVER
3.209.84.128/25,AWS - us-east-1 ROUTE53_RESOLVER
3.209.85.0/25,AWS - us-east-1 ROUTE53_RESOLVER
3.209.85.128/27,AWS - us-east-1 ROUTE53_RESOLVER
3.209.85.160/27,AWS - us-east-1 ROUTE53_RESOLVER
3.209.85.192/27,AWS - us-east-1 ROUTE53_RESOLVER
3.209.87.0/25,AWS - us-east-1 ROUTE53_RESOLVER
3.209.87.128/25,AWS - us-east-1 ROUTE53_RESOLVER
3.216.99.160/27,AWS - us-east-1 ROUTE53_RESOLVER
3.228.170.0/26,AWS - us-east-1 ROUTE53_RESOLVER
3.228.170.128/25,AWS - us-east-1 ROUTE53_RESOLVER
3.228.170.64/26,AWS - us-east-1 ROUTE53_RESOLVER
3.228.171.0/25,AWS - us-east-1 ROUTE53_RESOLVER
3.228.171.128/25,AWS - us-east-1 ROUTE53_RESOLVER
3.228.172.0/25,AWS - us-east-1 ROUTE53_RESOLVER
3.228.172.128/25,AWS - us-east-1 ROUTE53_RESOLVER
3.228.173.0/25,AWS - us-east-1 ROUTE53_RESOLVER
3.228.173.128/26,AWS - us-east-1 ROUTE53_RESOLVER
3.228.173.192/26,AWS - us-east-1 ROUTE53_RESOLVER
3.228.181.0/24,AWS - us-east-1 ROUTE53_RESOLVER
3.228.182.0/31,AWS - us-east-1 ROUTE53_RESOLVER
3.228.182.10/32,AWS - us-east-1 ROUTE53_RESOLVER
3.228.182.100/32,AWS - us-east-1 ROUTE53_RESOLVER
3.228.182.46/31,AWS - us-east-1 ROUTE53_RESOLVER
3.228.182.48/28,AWS - us-east-1 ROUTE53_RESOLVER
3.228.182.5/32,AWS - us-east-1 ROUTE53_RESOLVER
3.228.182.6/31,AWS - us-east-1 ROUTE53_RESOLVER
3.228.182.64/27,AWS - us-east-1 ROUTE53_RESOLVER
3.228.182.8/31,AWS - us-east-1 ROUTE53_RESOLVER
3.228.182.96/30,AWS - us-east-1 ROUTE53_RESOLVER
3.238.178.100/30,AWS - us-east-1 ROUTE53_RESOLVER
3.238.178.104/29,AWS - us-east-1 ROUTE53_RESOLVER
3.238.178.112/29,AWS - us-east-1 ROUTE53_RESOLVER
3.238.178.120/31,AWS - us-east-1 ROUTE53_RESOLVER
3.238.178.128/27,AWS - us-east-1 ROUTE53_RESOLVER
3.238.178.160/29,AWS - us-east-1 ROUTE53_RESOLVER
3.238.178.168/30,AWS - us-east-1 ROUTE53_RESOLVER
3.238.178.172/30,AWS - us-east-1 ROUTE53_RESOLVER
3.238.178.176/28,AWS - us-east-1 ROUTE53_RESOLVER
3.238.178.192/30,AWS - us-east-1 ROUTE53_RESOLVER
3.238.178.196/32,AWS - us-east-1 ROUTE53_RESOLVER
3.238.178.197/32,AWS - us-east-1 ROUTE53_RESOLVER
3.238.178.198/31,AWS - us-east-1 ROUTE53_RESOLVER
3.238.178.200/29,AWS - us-east-1 ROUTE53_RESOLVER
3.238.178.208/28,AWS - us-east-1 ROUTE53_RESOLVER
3.238.178.224/27,AWS - us-east-1 ROUTE53_RESOLVER
3.238.207.0/26,AWS - us-east-1 ROUTE53_RESOLVER
3.238.207.128/25,AWS - us-east-1 ROUTE53_RESOLVER
3.238.208.0/25,AWS - us-east-1 ROUTE53_RESOLVER
3.238.208.128/25,AWS - us-east-1 ROUTE53_RESOLVER
3.238.209.0/25,AWS - us-east-1 ROUTE53_RESOLVER
3.238.209.128/25,AWS - us-east-1 ROUTE53_RESOLVER
3.238.210.0/25,AWS - us-east-1 ROUTE53_RESOLVER
